bed,bath,acre_lot,city,house_size,price
3.0,2.0,0.16,Newton,1425.0,989000.0
3.0,3.0,0.44,Westport,2250.0,1398000.0
3.0,3.0,1.84,Guilford,2080.0,439900.0
5.0,5.0,1.32,Portsmouth,4600.0,2600000.0
3.0,2.0,0.01,Great Barrington,1464.0,549000.0
5.0,3.0,0.65,Groton,2843.0,415000.0
5.0,3.0,0.11,Revere,3200.0,629900.0
3.0,2.0,0.69,Rutland Town,2052.0,299900.0
7.0,2.0,0.38,Derby,2380.0,425000.0
3.0,2.0,0.09,Waltham,1344.0,679900.0
6.0,9.0,2.83,New Canaan,8196.0,2850000.0
3.0,2.0,0.13,Hartford,1168.0,189900.0
4.0,2.0,0.06,Newport,2155.0,675000.0
3.0,2.0,0.14,West Hartford,1634.0,399900.0
4.0,5.0,2.01,Avon,2888.0,519900.0
4.0,3.0,2.03,Mansfield,1964.0,369900.0
3.0,2.0,0.56,Bennington,1996.0,350000.0
3.0,2.0,0.53,New Britain,1588.0,199900.0
3.0,3.0,0.18,Cranston,1558.0,469999.0
4.0,5.0,0.27,Fairfield,3500.0,3100000.0
3.0,2.0,0.23,East Greenwich,1748.0,539900.0
4.0,4.0,3.2,Ridgefield,4489.0,1400000.0
3.0,1.0,0.12,Bridgeport,1170.0,280000.0
3.0,4.0,1.17,New Milford,6057.0,850000.0
2.0,1.0,0.24,Plymouth,885.0,199900.0
4.0,3.0,2.21,Dover,3649.0,1599000.0
5.0,3.0,0.06,Bridgeport,3128.0,240000.0
3.0,1.0,0.22,Norwalk,1020.0,465000.0
3.0,1.0,0.19,Mansfield,1068.0,399900.0
3.0,2.0,0.2,Bridgeport,1623.0,289900.0
3.0,2.0,0.16,Bridgeport,1248.0,380000.0
4.0,3.0,0.97,Middlebury,2838.0,450000.0
3.0,2.0,0.15,Norwalk,1333.0,489000.0
4.0,4.0,0.28,Groton,3898.0,3200000.0
2.0,2.0,0.7,Tiverton,1008.0,429000.0
4.0,3.0,0.37,Attleboro,3000.0,675900.0
8.0,4.0,0.06,New Bedford,3208.0,449900.0
2.0,1.0,0.12,Fairfield,1042.0,539000.0
8.0,4.0,0.29,Hartford,5428.0,442000.0
3.0,2.0,0.16,Ansonia,1599.0,289900.0
4.0,2.0,0.22,Hartford,1568.0,214900.0
3.0,1.0,2.81,Marlborough,1432.0,139000.0
1.0,1.0,0.48,Ansonia,1551.0,219900.0
3.0,1.0,0.17,Montville,941.0,215000.0
4.0,2.0,0.17,Chicopee,2030.0,195500.0
1.0,1.0,0.28,Stoddard,1090.0,159000.0
3.0,2.0,0.24,Stratford,1134.0,425000.0
4.0,3.0,0.58,Wayland,2805.0,1299900.0
4.0,3.0,0.19,Medford,2411.0,859999.0
11.0,5.0,0.07,Boston,4650.0,1650000.0
2.0,3.0,3.0,Woodbury,1400.0,449000.0
3.0,2.0,0.48,Somersworth,1584.0,335000.0
3.0,2.0,0.17,Waterbury,1256.0,249900.0
3.0,3.0,0.1,Branford,1900.0,1599999.0
3.0,2.0,0.09,Cranston,1128.0,280000.0
3.0,2.0,0.1,Bridgeport,1313.0,325000.0
4.0,2.0,0.03,New Haven,2073.0,129950.0
2.0,3.0,0.25,Brattleboro,1584.0,250000.0
2.0,1.0,0.25,Meriden,840.0,199900.0
3.0,1.0,0.32,Springfield,1082.0,275000.0
12.0,6.0,0.19,Bridgeport,4689.0,940000.0
3.0,3.0,0.24,North Kingstown,1712.0,599900.0
6.0,2.0,0.2,Vernon,2127.0,229900.0
4.0,4.0,0.69,Longmeadow,3562.0,649900.0
3.0,3.0,0.37,Bourne,3704.0,580000.0
3.0,3.0,0.11,Waltham,2240.0,819000.0
4.0,4.0,1.5,Bolton,3252.0,749000.0
4.0,3.0,1.2,Durham,3213.0,340000.0
3.0,2.0,0.29,East Hartford,1067.0,249000.0
8.0,4.0,0.2,New Haven,4006.0,575000.0
4.0,4.0,2.41,Granby,3394.0,550000.0
2.0,1.0,0.34,Millinocket,1162.0,169900.0
3.0,3.0,0.24,Waterbury,1321.0,350000.0
5.0,2.0,0.0,Providence,2680.0,290000.0
2.0,3.0,0.14,Braintree,2008.0,549900.0
4.0,3.0,2.83,Middleboro,2580.0,689900.0
2.0,3.0,0.05,Williston,1806.0,499000.0
3.0,2.0,0.16,Stratford,1334.0,275000.0
3.0,1.0,0.06,Waterville,1209.0,69900.0
8.0,12.0,1.07,Nantucket,8817.0,28000000.0
4.0,2.0,1.79,Meredith,2900.0,599000.0
3.0,2.0,0.67,Glastonbury,1150.0,340000.0
3.0,3.0,0.12,Newport,1549.0,825000.0
3.0,1.0,1.75,Rockport,2538.0,495000.0
5.0,5.0,0.4,Winchester,5353.0,2399000.0
5.0,4.0,3.43,Redding,3586.0,1345000.0
3.0,2.0,0.21,Pittsfield,1230.0,165000.0
3.0,1.0,12.3,Mansfield,1674.0,399000.0
2.0,1.0,0.21,Athol,988.0,249900.0
4.0,2.0,0.07,Providence,1344.0,289900.0
3.0,2.0,0.29,Old Saybrook,1850.0,729000.0
5.0,6.0,2.24,Wilton,4061.0,1638000.0
3.0,2.0,0.8,Pittsfield,1922.0,270000.0
3.0,2.0,1.98,Bradford,1488.0,285000.0
3.0,3.0,0.36,Windham,1180.0,160000.0
3.0,2.0,0.25,Northampton,1609.0,425000.0
3.0,2.0,0.41,Portland,1339.0,419000.0
4.0,2.0,1.3,Ledyard,1800.0,279900.0
10.0,7.0,1.18,Southbury,4431.0,1200000.0
3.0,4.0,0.16,Darien,2648.0,1700000.0
4.0,3.0,2.08,Madison,2484.0,599999.0
4.0,2.0,0.46,North Haven,1284.0,339000.0
6.0,4.0,0.08,Providence,3308.0,1089900.0
3.0,2.0,1.14,Effingham,1440.0,334900.0
3.0,3.0,0.45,Manchester,2013.0,335000.0
4.0,2.0,0.09,Hartford,1920.0,179900.0
3.0,3.0,1.9,Lincoln,3284.0,410000.0
3.0,2.0,0.97,Madison,1426.0,339000.0
3.0,2.0,1.3,Monroe,1296.0,439000.0
4.0,3.0,0.21,Norwalk,2060.0,749000.0
3.0,3.0,0.46,Watertown,1288.0,369900.0
4.0,2.0,0.25,Lenox,3114.0,597500.0
4.0,3.0,0.24,Fairfield,2458.0,625000.0
3.0,2.0,2.6,Haddam,1387.0,170000.0
3.0,3.0,0.04,Boston,1686.0,2325000.0
4.0,3.0,0.38,Wethersfield,2016.0,394900.0
4.0,2.0,0.94,Stafford,1629.0,220000.0
3.0,5.0,0.52,Enfield,2751.0,450000.0
2.0,1.0,0.19,Rutland,819.0,144900.0
5.0,5.0,0.76,New Britain,3143.0,339900.0
3.0,2.0,0.5,Bridgton,1344.0,395000.0
4.0,2.0,0.29,Meriden,1190.0,289900.0
2.0,1.0,1.77,Middlefield,832.0,279900.0
3.0,2.0,0.2,Great Barrington,1424.0,475000.0
2.0,1.0,0.3,Vernon,1186.0,189900.0
2.0,1.0,0.22,Bloomfield,1200.0,199900.0
4.0,3.0,0.92,Franklin,4240.0,975000.0
1.0,1.0,0.11,Clinton,574.0,105000.0
4.0,3.0,0.46,Pittsfield,2908.0,629900.0
3.0,2.0,0.41,Bennington,1352.0,159900.0
4.0,2.0,0.92,Norwich,2033.0,365000.0
12.0,3.0,0.13,Providence,5922.0,549900.0
5.0,2.0,0.1,Bridgeport,3426.0,339000.0
1.0,1.0,1.63,Wilbraham,996.0,199000.0
5.0,3.0,0.24,Middletown,1958.0,285000.0
4.0,4.0,3.3,Belfast,3282.0,400000.0
4.0,3.0,0.93,Duxbury,2709.0,850000.0
3.0,2.0,3.5,Vassalboro,1456.0,339900.0
4.0,2.0,0.16,Middletown,1631.0,479000.0
3.0,3.0,0.44,Waterford,3148.0,750000.0
4.0,3.0,1.36,Ridgefield,1984.0,690000.0
3.0,2.0,0.34,Danbury,1092.0,414900.0
5.0,2.0,0.34,Old Lyme,1914.0,535000.0
3.0,3.0,0.26,Stamford,2115.0,999000.0
4.0,2.0,0.84,Darien,2492.0,1495000.0
3.0,2.0,0.2,Branford,1575.0,350000.0
3.0,2.0,48.5,Hudson,1977.0,350000.0
4.0,3.0,5.6,Columbia,3306.0,660000.0
4.0,2.0,0.34,Billerica,2146.0,549000.0
3.0,1.0,15.13,Monroe,1688.0,399000.0
1.0,1.0,0.11,Danbury,896.0,229000.0
3.0,3.0,0.75,New Milford,1936.0,435000.0
6.0,3.0,0.25,Manchester,4258.0,650000.0
4.0,2.0,0.23,Waterbury,1296.0,230000.0
4.0,2.0,0.22,Bristol,1182.0,199000.0
5.0,5.0,0.35,Wethersfield,3020.0,539900.0
3.0,2.0,0.33,Newmarket,1620.0,350000.0
4.0,3.0,0.29,Groton,2112.0,419000.0
4.0,2.0,0.39,Smithfield,1456.0,469900.0
3.0,3.0,0.29,Stamford,1674.0,725000.0
3.0,2.0,0.5,Mansfield,1505.0,299900.0
4.0,3.0,3.23,Marlborough,5974.0,1495000.0
3.0,4.0,0.72,Johnston,3366.0,499000.0
1.0,1.0,7.04,Readsboro,640.0,119000.0
5.0,4.0,0.08,Kennebunkport,2788.0,4275000.0
3.0,1.0,0.15,Portland,1450.0,469000.0
3.0,2.0,0.26,Norwood,2110.0,625000.0
4.0,3.0,3.0,Easton,3174.0,1149000.0
3.0,2.0,1.05,Ridgefield,1526.0,695000.0
3.0,1.0,0.1,Narragansett,880.0,698000.0
3.0,2.0,2.0,Little Compton,1948.0,799000.0
3.0,2.0,0.28,Stratford,1500.0,409000.0
1.0,1.0,1.16,Franklin,650.0,1300000.0
3.0,2.0,0.18,Waterbury,1692.0,164900.0
3.0,1.0,0.08,Providence,936.0,199000.0
3.0,2.0,0.27,Groton,1766.0,289000.0
5.0,6.0,8.48,Sharon,6000.0,2295000.0
4.0,3.0,0.46,Bristol,2345.0,449000.0
2.0,1.0,2.56,Guilford,1196.0,379000.0
4.0,2.0,0.09,Providence,1373.0,239000.0
3.0,1.0,0.12,Bristol,1235.0,174900.0
6.0,3.0,0.09,Providence,2997.0,425000.0
3.0,3.0,950.0,Troy,3320.0,1999000.0
7.0,5.0,1.65,North Hampton,3976.0,2750000.0
3.0,1.0,0.36,East Falmouth,1040.0,295000.0
3.0,1.0,0.15,East Hartford,946.0,199000.0
4.0,2.0,0.2,Hamden,1400.0,278855.0
3.0,2.0,0.92,Richmond,1132.0,415000.0
3.0,2.0,0.16,Cranston,1608.0,399900.0
4.0,2.0,0.2,Bedford,1820.0,425000.0
4.0,2.0,0.25,Peabody,2664.0,599000.0
6.0,7.0,8.39,Greenwich,8000.0,6750000.0
3.0,2.0,3.12,Madison,2068.0,659000.0
2.0,2.0,0.2,East Providence,1293.0,335000.0
2.0,1.0,0.15,Waterbury,1004.0,189900.0
6.0,3.0,0.09,Waterbury,3280.0,189900.0
4.0,3.0,0.46,Danbury,1646.0,485000.0
3.0,1.0,0.4,New Fairfield,1156.0,319000.0
4.0,2.0,0.23,New Britain,1436.0,327000.0
3.0,2.0,0.35,Randolph,1512.0,525000.0
6.0,2.0,0.13,Bridgeport,1758.0,339900.0
3.0,2.0,0.21,East Hartford,1354.0,195000.0
3.0,2.0,1.12,Raynham,2169.0,519900.0
3.0,2.0,0.11,Waterbury,1534.0,194900.0
3.0,2.0,0.19,Andover,1750.0,719900.0
3.0,2.0,2.1,Thomaston,1818.0,315000.0
2.0,1.0,0.03,Boston,1207.0,1099000.0
4.0,3.0,0.62,Cheshire,2304.0,509900.0
3.0,2.0,1.25,Otis,1792.0,409000.0
3.0,3.0,0.25,West Yarmouth,1904.0,1189000.0
3.0,1.0,0.18,East Hartford,910.0,165000.0
5.0,3.0,0.59,Norwalk,2028.0,645000.0
1.0,1.0,0.47,Cummington,608.0,160000.0
4.0,4.0,2.31,Ellington,2892.0,529900.0
5.0,4.0,0.24,Fall River,3360.0,724900.0
3.0,2.0,0.36,Bloomfield,1398.0,240000.0
4.0,2.0,0.3,Burlington,1766.0,619000.0
4.0,3.0,0.69,Bethel,2156.0,629000.0
3.0,3.0,0.58,Hamden,1598.0,238000.0
4.0,3.0,1.0,Trumbull,3196.0,650000.0
8.0,3.0,0.08,Bridgeport,3588.0,479900.0
4.0,2.0,0.07,Derby,851.0,189995.0
4.0,2.0,1.01,Newtown,2064.0,499900.0
3.0,2.0,0.2,Johnston,1143.0,355000.0
5.0,2.0,0.09,Providence,1632.0,280000.0
3.0,2.0,0.12,Greenwich,1087.0,734999.0
2.0,2.0,0.26,Wethersfield,801.0,224900.0
4.0,4.0,3.46,Southbury,1931.0,1200000.0
3.0,3.0,0.87,Shelton,1440.0,450000.0
3.0,1.0,0.22,Tiverton,1092.0,310000.0
2.0,1.0,0.11,Clinton,933.0,425000.0
2.0,2.0,0.12,Bristol,990.0,134900.0
4.0,3.0,0.49,Fairfield,2054.0,610000.0
3.0,1.0,0.4,Williamsburg,1529.0,265000.0
6.0,6.0,2.25,Newtown,4641.0,1200000.0
2.0,1.0,0.19,Middletown,1554.0,219900.0
5.0,4.0,0.4,Bourne,2585.0,640000.0
3.0,2.0,5.0,Sherman,1500.0,279000.0
5.0,3.0,1.38,Chester,2687.0,450000.0
2.0,1.0,0.39,Lynn,1110.0,374500.0
4.0,2.0,0.63,Barre,1568.0,254900.0
2.0,1.0,0.06,New Haven,832.0,150000.0
3.0,2.0,0.17,Pittsfield,1144.0,119900.0
3.0,2.0,0.85,Southington,1304.0,389900.0
4.0,3.0,1.23,Ledyard,1893.0,410000.0
5.0,3.0,0.21,Newington,3520.0,399900.0
4.0,3.0,0.84,Newington,2300.0,479900.0
5.0,2.0,0.71,Woodbury,3000.0,495000.0
4.0,3.0,0.63,Norwalk,3045.0,750000.0
3.0,1.0,0.21,Pittsfield,1746.0,224900.0
3.0,3.0,0.25,Duxbury,2508.0,659900.0
4.0,3.0,1.62,Canton,2893.0,450000.0
4.0,2.0,0.16,Norwalk,1152.0,524900.0
4.0,3.0,0.28,East Longmeadow,2500.0,399000.0
4.0,4.0,0.45,Norwalk,4350.0,899000.0
2.0,1.0,0.18,Branford,912.0,329000.0
3.0,3.0,1.01,East Haddam,2648.0,299900.0
3.0,2.0,1.0,Salem,1500.0,320000.0
3.0,1.0,0.26,Bristol,1018.0,179900.0
4.0,5.0,2.3,Burlington,3319.0,773261.0
1.0,1.0,0.35,New Fairfield,500.0,164900.0
3.0,5.0,0.31,Provincetown,2850.0,1995000.0
7.0,10.0,4.0,Greenwich,14532.0,9200000.0
2.0,1.0,0.15,Pawtucket,728.0,259000.0
3.0,1.0,0.22,Windsor Locks,1063.0,204900.0
4.0,5.0,1.01,New Canaan,3826.0,1995000.0
6.0,4.0,1.2,Sedgwick,3682.0,485000.0
4.0,1.0,0.13,Cranston,1495.0,317900.0
3.0,1.0,0.1,Kittery,945.0,315000.0
3.0,2.0,1.04,Dracut,1666.0,499900.0
14.0,5.0,0.24,Pittsfield,6822.0,424900.0
3.0,3.0,1.02,West Greenwich,2058.0,489900.0
2.0,1.0,0.77,Fair Haven,1058.0,239000.0
3.0,1.0,1.0,Campton,1328.0,324900.0
3.0,2.0,0.28,Rutland,2080.0,229900.0
5.0,5.0,0.11,Waterbury,2468.0,309000.0
2.0,2.0,0.3,New Fairfield,1008.0,330000.0
4.0,4.0,0.48,Shelton,1808.0,549800.0
2.0,2.0,3.57,Weymouth,1300.0,369000.0
4.0,3.0,0.92,Danbury,2214.0,599900.0
5.0,5.0,1.1,Greenwich,5637.0,4795000.0
4.0,3.0,0.29,Waterford,2000.0,344900.0
4.0,4.0,1.1,Springfield,3542.0,399000.0
4.0,3.0,2.42,Spencer,2416.0,748000.0
5.0,2.0,17.2,Piermont,3716.0,689000.0
3.0,1.0,3.69,Ashford,1239.0,179900.0
3.0,3.0,1.01,North Kingstown,1443.0,525000.0
5.0,2.0,0.33,Windham,2262.0,230000.0
5.0,3.0,0.32,Belchertown,1850.0,299900.0
3.0,3.0,0.93,Watertown,1400.0,424000.0
3.0,2.0,0.35,Torrington,804.0,250000.0
4.0,2.0,0.04,Bristol,1462.0,350000.0
4.0,2.0,0.06,Bridgeport,2214.0,300000.0
4.0,2.0,0.09,Cos Cob,1456.0,775000.0
3.0,2.0,1.0,North Haven,1560.0,420000.0
4.0,2.0,0.23,Torrington,1312.0,160000.0
6.0,4.0,3.5,Lexington,3041.0,2650000.0
4.0,2.0,0.81,Chelmsford,1864.0,595000.0
8.0,4.0,0.11,Meriden,2366.0,329900.0
3.0,3.0,3.64,Pelham,2721.0,675000.0
6.0,4.0,0.17,New Haven,3337.0,875000.0
4.0,3.0,0.34,Leominster,3035.0,524900.0
4.0,2.0,1.6,Lebanon,2192.0,264900.0
3.0,2.0,0.18,Meriden,1008.0,229000.0
4.0,2.0,0.24,West Hartford,1961.0,439900.0
2.0,1.0,0.23,Tiverton,1610.0,399900.0
4.0,2.0,0.09,Providence,3300.0,249900.0
5.0,2.0,0.21,Walpole,3202.0,239900.0
6.0,3.0,0.04,Providence,3285.0,300000.0
3.0,2.0,3.08,Hartford,2240.0,389000.0
3.0,3.0,0.72,Nantucket,2447.0,4099000.0
3.0,3.0,0.26,Ansonia,1312.0,329900.0
3.0,2.0,1.0,Mount Vernon,1596.0,289000.0
4.0,3.0,0.92,Glastonbury,2794.0,529900.0
5.0,4.0,0.65,Meredith,3026.0,2495000.0
4.0,3.0,5.0,Woodstock,2346.0,485000.0
6.0,3.0,0.14,Hartford,2880.0,239900.0
3.0,3.0,4.02,Hollis,3447.0,869000.0
3.0,1.0,0.16,North Providence,960.0,210000.0
2.0,1.0,0.19,Berlin,935.0,149900.0
3.0,1.0,0.17,Derby,1070.0,197717.0
4.0,3.0,2.01,Bethel,2229.0,475000.0
3.0,3.0,2.83,Canterbury,2590.0,400000.0
2.0,1.0,0.02,Boston,736.0,639000.0
3.0,1.0,3.7,Killingworth,920.0,250000.0
6.0,3.0,0.15,Meriden,2938.0,319900.0
4.0,2.0,0.06,New Bedford,2580.0,300000.0
3.0,3.0,0.15,Bennington,1588.0,195000.0
3.0,2.0,0.23,Middletown,1979.0,749000.0
4.0,2.0,0.18,Manchester,1344.0,345000.0
4.0,4.0,0.11,Fairfield,3524.0,565000.0
4.0,4.0,2.0,Weston,3452.0,1000000.0
3.0,2.0,0.09,Stamford,1500.0,525000.0
4.0,3.0,0.53,Glastonbury,2323.0,329900.0
3.0,2.0,1.38,Woodbridge,1536.0,355000.0
4.0,2.0,0.39,Norwalk,2268.0,700000.0
2.0,1.0,0.36,Stafford,1352.0,140000.0
4.0,4.0,1.38,Ledyard,3388.0,340000.0
2.0,1.0,0.12,Coventry,620.0,209900.0
3.0,2.0,0.33,Coventry,2075.0,425000.0
3.0,2.0,0.87,Keene,1752.0,234900.0
4.0,3.0,0.94,Northborough,3275.0,799900.0
2.0,1.0,0.12,Plymouth,560.0,189900.0
6.0,3.0,0.08,Boston,2995.0,1149000.0
4.0,3.0,0.46,Amherst,2143.0,499900.0
3.0,2.0,0.62,Walpole,1872.0,292500.0
5.0,4.0,2.11,Weston,3259.0,1895000.0
3.0,2.0,0.5,Norwalk,1950.0,669900.0
2.0,1.0,0.38,East Longmeadow,988.0,279000.0
4.0,2.0,0.11,North Providence,1482.0,289000.0
2.0,1.0,0.23,Medfield,809.0,475000.0
3.0,3.0,0.75,Middleboro,2304.0,620000.0
3.0,2.0,0.24,Lowell,1696.0,557900.0
3.0,2.0,0.68,East Lyme,1930.0,313500.0
3.0,2.0,0.4,Wilton,1760.0,299900.0
3.0,2.0,0.39,North Providence,1058.0,424900.0
3.0,2.0,1.15,Enfield,2337.0,449000.0
4.0,2.0,0.11,Everett,1629.0,670000.0
3.0,3.0,1.5,Marlborough,2694.0,699000.0
5.0,4.0,2.0,New Fairfield,3883.0,675000.0
2.0,1.0,0.5,Sanford,744.0,129900.0
4.0,3.0,1.02,Shelton,2392.0,395000.0
4.0,4.0,3.3,Johnson,2638.0,525000.0
4.0,3.0,0.23,Webster,2009.0,325000.0
4.0,3.0,0.54,Ossipee,3091.0,599900.0
2.0,1.0,0.1,Bridgeport,1328.0,260000.0
2.0,1.0,0.22,Lewiston,960.0,195000.0
6.0,5.0,0.31,Fairfield,4500.0,3700000.0
4.0,2.0,0.15,Worcester,1500.0,394900.0
3.0,2.0,0.09,Wakefield,1511.0,599900.0
4.0,4.0,2.07,Marion,3663.0,1995000.0
3.0,2.0,0.93,Ledyard,1196.0,309000.0
4.0,3.0,0.31,Greenwich,3020.0,2295000.0
3.0,2.0,5.1,Burke,1946.0,454000.0
4.0,3.0,0.87,Truro,2834.0,2195000.0
4.0,4.0,8.29,Brunswick,3952.0,725000.0
2.0,1.0,1.0,Methuen,714.0,499900.0
3.0,2.0,0.71,Glastonbury,1459.0,325000.0
5.0,7.0,0.36,Wellesley,7148.0,2845000.0
4.0,2.0,0.59,Hadley,2394.0,439500.0
3.0,1.0,0.18,Coventry,1350.0,290000.0
3.0,3.0,0.39,Fairfield,1450.0,775000.0
3.0,1.0,0.17,Beverly,1248.0,495000.0
2.0,1.0,0.3,Ridgefield,1024.0,375000.0
2.0,2.0,0.07,Providence,1024.0,249900.0
3.0,2.0,0.33,New Milford,960.0,314999.0
2.0,1.0,0.34,West Haven,912.0,165000.0
3.0,2.0,0.17,Weymouth,1262.0,539000.0
2.0,2.0,0.64,Barnstead,1552.0,369000.0
3.0,2.0,3.26,Deep River,2130.0,239900.0
4.0,3.0,0.14,Cumberland,1856.0,469000.0
3.0,2.0,0.7,Waterford,1326.0,275000.0
3.0,1.0,0.82,Ashburnham,1333.0,239900.0
2.0,2.0,1.94,Sherman,1341.0,375000.0
3.0,1.0,0.42,Norwalk,1439.0,525000.0
6.0,3.0,0.11,Bridgeport,3149.0,380000.0
2.0,2.0,0.88,Sheffield,1193.0,139000.0
3.0,1.0,0.11,Bridgeport,1122.0,329900.0
2.0,3.0,0.05,Boston,1985.0,4750000.0
3.0,2.0,1.05,Woodbury,2437.0,995000.0
8.0,5.0,0.09,Providence,3508.0,455000.0
3.0,2.0,1.35,Rochester,1404.0,299900.0
3.0,3.0,0.64,Glastonbury,2122.0,450000.0
2.0,1.0,17.0,Vinalhaven,800.0,1100000.0
5.0,3.0,1.7,South Windsor,3400.0,499900.0
2.0,1.0,0.19,Springfield,1024.0,239000.0
5.0,4.0,3.41,Morris,3020.0,1500000.0
3.0,2.0,0.11,Cranston,1421.0,349900.0
3.0,3.0,1.03,Dudley,2400.0,469900.0
3.0,3.0,6.2,New Milford,2206.0,475000.0
4.0,2.0,1.7,New Hartford,1673.0,309900.0
6.0,2.0,0.22,Torrington,2180.0,249900.0
9.0,3.0,0.2,Hartford,4611.0,347900.0
4.0,2.0,0.33,Torrington,804.0,205000.0
3.0,3.0,0.36,Wethersfield,1371.0,339900.0
4.0,3.0,1.46,Wolcott,2720.0,475000.0
3.0,3.0,0.35,Warren,2063.0,565000.0
4.0,3.0,0.78,Norwalk,3202.0,849900.0
6.0,10.0,3.1,Ridgefield,10180.0,4500000.0
4.0,4.0,5.85,Roxbury,3162.0,1250000.0
2.0,1.0,0.24,Chelmsford,902.0,399900.0
4.0,2.0,0.6,Manchester,2182.0,449900.0
2.0,1.0,0.11,Lewiston,832.0,205000.0
3.0,2.0,0.33,Ledyard,1080.0,195000.0
3.0,3.0,0.32,Manchester,2948.0,549900.0
5.0,5.0,0.24,Norwalk,3746.0,1299000.0
3.0,2.0,0.29,Waterbury,1252.0,244900.0
4.0,3.0,0.47,Rutland,1920.0,235000.0
3.0,3.0,1.17,New Fairfield,1184.0,339000.0
3.0,2.0,0.25,Hamden,1274.0,299000.0
3.0,3.0,0.24,Rockport,1870.0,715000.0
4.0,3.0,0.37,Bristol,2000.0,399900.0
4.0,3.0,2.5,Ridgefield,3131.0,1049000.0
2.0,2.0,0.46,East Longmeadow,1174.0,299000.0
3.0,2.0,0.26,Orange,1300.0,349990.0
3.0,2.0,0.14,East Haven,1371.0,284000.0
3.0,1.0,0.1,Pawtucket,1536.0,225000.0
4.0,3.0,1.3,Danbury,2544.0,599900.0
3.0,2.0,0.13,Darien,1800.0,1050000.0
2.0,1.0,0.12,Pittsfield,841.0,189900.0
4.0,2.0,0.08,Providence,1395.0,349900.0
4.0,3.0,0.35,Dedham,3039.0,1199000.0
2.0,1.0,0.06,Hartford,850.0,100000.0
4.0,3.0,0.59,Oxford,1956.0,399900.0
5.0,5.0,10.2,Washington,3950.0,2995000.0
4.0,3.0,3.44,Southbury,2508.0,559900.0
3.0,3.0,0.46,Barnstable,1691.0,549900.0
5.0,2.0,0.13,New Britain,1976.0,237900.0
2.0,1.0,0.09,Provincetown,700.0,960000.0
7.0,9.0,0.71,Lexington,6662.0,3849000.0
6.0,6.0,0.52,Westport,4775.0,2995000.0
1.0,2.0,0.02,Lubec,1240.0,271000.0
3.0,3.0,2.04,Coventry,1369.0,499900.0
3.0,2.0,0.19,Newington,1056.0,325000.0
4.0,2.0,0.69,Westborough,1829.0,600000.0
4.0,4.0,0.52,Acton,2787.0,799000.0
3.0,2.0,0.63,Branford,1952.0,407900.0
4.0,3.0,0.17,East Haven,2154.0,324900.0
